P_ID,STIMULI,POOL,DEPTH,LOC,ORDER,FIRST,FIRST_IT,ITEM,SAME
p1_103,1,prolific1,3,L,m,L,I13,I14,1
p1_108,4,prolific1,3,L,m,R,I13,I14,1
p1_109,4,prolific1,2,L,m,L,I13,I14,1
p1_113,1,prolific1,2,L,m,L,I13,I14,1
p1_115,4,prolific1,3,L,m,L,I13,I14,1
p1_118,1,prolific1,3,L,m,L,I13,I14,1
p1_119,2,prolific1,2,L,m,L,I13,I14,1
p1_122,1,prolific1,2,L,m,L,I13,I14,1
p1_123,1,prolific1,3,L,m,L,I13,I14,1
p1_127,2,prolific1,2,L,m,X,I13,I14,1
p1_128,1,prolific1,3,L,m,L,I13,I14,1
p1_133,1,prolific1,3,L,m,L,I13,I14,1
p1_134,1,prolific1,2,L,m,L,I13,I14,1
p1_141,4,prolific1,2,L,m,L,I13,I14,1
p1_143,3,prolific1,2,L,m,L,I13,I14,1
p1_144,3,prolific1,3,L,m,L,I13,I14,1
p1_147,2,prolific1,2,L,m,L,I13,I14,1
p1_149,4,prolific1,3,L,m,L,I13,I14,1
p1_153,3,prolific1,2,L,m,X,I13,I14,1
p1_156,4,prolific1,3,L,m,L,I13,I14,1
r1_005,2,rep,2,L,m,X,I13,I14,1
r1_007,4,rep,3,L,m,L,I13,I14,0
r1_013,2,rep,2,L,m,L,I13,I14,0
r1_014,4,rep,3,L,m,L,I13,I14,0
r1_020,4,rep,3,L,m,R,I13,I14,1
r1_024,2,rep,2,L,m,X,I13,I14,1
r1_027,4,rep,3,L,m,L,I13,I14,1
r1_029,2,rep,2,L,m,X,I13,I14,1
r1_034,2,rep,2,L,m,X,I13,I14,1
r1_035,4,rep,3,L,m,L,I13,I14,1
r1_038,3,rep,2,L,m,L,I13,I14,0
r1_040,4,rep,3,L,m,L,I13,I14,1
r1_049,4,rep,3,L,m,L,I13,I14,0
r1_053,2,rep,3,L,m,X,I13,I14,1
r1_059,4,rep,3,L,m,L,I13,I14,1
r1_060,2,rep,3,L,m,X,I13,I14,1
r1_061,1,rep,2,L,m,L,I13,I14,1
r1_065,2,rep,2,L,m,X,I13,I14,1
r1_068,2,rep,2,L,m,X,I13,I14,1
r1_072,2,rep,2,L,m,X,I13,I14,1
r1_073,4,rep,3,L,m,L,I13,I14,0
r1_076,4,rep,3,L,m,L,I13,I14,1
r1_081,4,rep,3,L,m,L,I13,I14,0
p2_002,1,prolific2,2,L,m,L,I13,I14,1
p2_004,1,prolific2,3,L,m,L,I13,I14,0
p2_009,1,prolific2,2,L,m,L,I13,I14,1
p2_013,4,prolific2,3,L,m,L,I13,I14,1
p2_017,2,prolific2,2,L,m,X,I13,I14,1
p2_019,3,prolific2,2,L,m,L,I13,I14,1
p2_022,3,prolific2,3,L,m,L,I13,I14,1
p2_026,2,prolific2,2,L,m,L,I13,I14,0
p2_028,1,prolific2,3,L,m,L,I13,I14,0
p2_033,4,prolific2,2,L,m,L,I13,I14,1
p2_036,3,prolific2,2,L,m,L,I13,I14,1
p2_038,1,prolific2,3,L,m,L,I13,I14,1
p2_039,4,prolific2,2,L,m,L,I13,I14,1
p2_040,3,prolific2,3,L,m,L,I13,I14,1
p2_044,1,prolific2,2,L,m,L,I13,I14,1
p2_050,2,prolific2,2,L,m,X,I13,I14,1
p2_055,1,prolific2,3,L,m,L,I13,I14,1
p2_058,3,prolific2,3,L,m,X,I13,I14,1
p2_061,4,prolific2,2,L,m,L,I13,I14,1
p2_062,2,prolific2,3,L,m,L,I13,I14,1
p2_066,3,prolific2,2,L,m,L,I13,I14,1
p2_067,3,prolific2,3,L,m,L,I13,I14,1
p2_072,2,prolific2,2,L,m,X,I13,I14,1
p2_073,4,prolific2,3,L,m,X,I13,I14,1
p2_082,2,prolific2,3,L,m,X,I13,I14,1
p2_084,4,prolific2,2,L,m,L,I13,I14,1
p2_088,3,prolific2,2,L,m,L,I13,I14,1
p2_089,1,prolific2,3,L,m,L,I13,I14,1
p2_094,4,prolific2,3,L,m,L,I13,I14,1
p2_099,4,prolific2,2,L,m,L,I13,I14,1
p2_100,1,prolific2,3,L,m,L,I13,I14,1
p2_107,4,prolific2,2,L,m,L,I13,I14,1
p2_112,1,prolific2,2,L,m,L,I13,I14,1
p2_113,1,prolific2,3,L,m,L,I13,I14,1
p2_116,3,prolific2,2,L,m,L,I13,I14,1
p2_118,2,prolific2,3,L,m,L,I13,I14,1
p2_122,1,prolific2,3,L,m,L,I13,I14,1
p2_123,1,prolific2,2,L,m,L,I13,I14,1
p2_125,1,prolific2,2,L,m,L,I13,I14,1
p2_127,1,prolific2,3,L,m,L,I13,I14,1
p2_130,4,prolific2,2,L,m,L,I13,I14,1
p2_132,1,prolific2,3,L,m,L,I13,I14,1
p2_135,3,prolific2,2,L,m,R,I13,I14,0
p2_137,1,prolific2,3,L,m,L,I13,I14,1
p2_140,4,prolific2,2,L,m,X,I13,I14,1
p2_144,4,prolific2,2,L,m,L,I13,I14,1
p2_145,3,prolific2,3,L,m,L,I13,I14,1
p2_148,1,prolific2,2,L,m,L,I13,I14,1
p2_150,1,prolific2,3,L,m,X,I13,I14,1
p2_154,3,prolific2,2,L,m,L,I13,I14,1
p2_155,4,prolific2,3,L,m,L,I13,I14,1
p2_159,2,prolific2,2,L,m,X,I13,I14,1
p2_162,3,prolific2,3,L,m,X,I13,I14,1
p2_163,3,prolific2,2,L,m,R,I13,I14,0
p2_166,3,prolific2,2,L,m,X,I13,I14,1
p2_168,1,prolific2,3,L,m,L,I13,I14,1
p2_175,4,prolific2,2,L,m,R,I13,I14,0
p2_176,2,prolific2,3,L,m,X,I13,I14,1
p1_003,4,prolific1,2,L,m,L,I13,I15,0
p1_005,1,prolific1,3,L,m,L,I13,I15,1
p1_006,2,prolific1,3,L,m,X,I13,I15,1
p1_011,4,prolific1,2,L,m,L,I13,I15,1
p1_013,4,prolific1,2,L,m,L,I13,I15,1
p1_015,2,prolific1,3,L,m,L,I13,I15,1
p1_019,1,prolific1,3,L,m,L,I13,I15,0
p1_022,1,prolific1,3,L,m,L,I13,I15,1
p1_027,3,prolific1,2,L,m,L,I13,I15,1
p1_028,3,prolific1,3,L,m,L,I13,I15,1
p1_032,4,prolific1,3,L,m,L,I13,I15,1
p1_033,4,prolific1,2,L,m,L,I13,I15,1
p1_037,3,prolific1,2,L,m,L,I13,I15,1
p1_040,1,prolific1,3,L,m,L,I13,I15,1
p1_048,4,prolific1,3,L,m,X,I13,I15,1
p1_051,3,prolific1,2,L,m,L,I13,I15,1
p1_056,3,prolific1,2,L,m,L,I13,I15,1
p1_057,4,prolific1,3,L,m,R,I13,I15,1
p1_060,2,prolific1,3,L,m,X,I13,I15,0
p1_066,2,prolific1,3,L,m,L,I13,I15,1
p1_067,1,prolific1,2,L,m,X,I13,I15,1
p1_071,4,prolific1,3,L,m,X,I13,I15,1
p1_072,3,prolific1,2,L,m,L,I13,I15,1
p1_076,4,prolific1,2,L,m,X,I13,I15,1
p1_077,1,prolific1,3,L,m,X,I13,I15,1
p1_082,1,prolific1,3,L,m,R,I13,I15,1
p1_084,4,prolific1,2,L,m,L,I13,I15,0
p1_087,2,prolific1,3,L,m,X,I13,I15,1
p1_092,4,prolific1,2,L,m,R,I13,I15,1
p1_093,1,prolific1,3,L,m,X,I13,I15,1
p1_098,2,prolific1,2,L,m,X,I13,I15,1
p1_101,2,prolific1,2,L,m,X,I13,I15,1
p1_103,1,prolific1,3,L,m,L,I13,I15,1
p1_108,4,prolific1,3,L,m,R,I13,I15,1
p1_109,4,prolific1,2,L,m,L,I13,I15,1
p1_113,1,prolific1,2,L,m,L,I13,I15,1
p1_115,4,prolific1,3,L,m,L,I13,I15,1
p1_118,1,prolific1,3,L,m,L,I13,I15,1
p1_119,2,prolific1,2,L,m,L,I13,I15,1
p1_122,1,prolific1,2,L,m,L,I13,I15,1
p1_123,1,prolific1,3,L,m,L,I13,I15,1
p1_127,2,prolific1,2,L,m,X,I13,I15,1
p1_128,1,prolific1,3,L,m,L,I13,I15,1
p1_133,1,prolific1,3,L,m,L,I13,I15,1
p1_134,1,prolific1,2,L,m,L,I13,I15,0
p1_141,4,prolific1,2,L,m,L,I13,I15,1
p1_143,3,prolific1,2,L,m,L,I13,I15,1
p1_144,3,prolific1,3,L,m,L,I13,I15,1
p1_147,2,prolific1,2,L,m,L,I13,I15,1
p1_149,4,prolific1,3,L,m,L,I13,I15,1
p1_153,3,prolific1,2,L,m,X,I13,I15,1
p1_156,4,prolific1,3,L,m,L,I13,I15,1
r1_005,2,rep,2,L,m,X,I13,I15,1
r1_007,4,rep,3,L,m,L,I13,I15,1
r1_013,2,rep,2,L,m,L,I13,I15,0
r1_014,4,rep,3,L,m,L,I13,I15,0
r1_020,4,rep,3,L,m,R,I13,I15,1
r1_024,2,rep,2,L,m,X,I13,I15,1
r1_027,4,rep,3,L,m,L,I13,I15,1
r1_029,2,rep,2,L,m,X,I13,I15,1
r1_034,2,rep,2,L,m,X,I13,I15,1
r1_035,4,rep,3,L,m,L,I13,I15,1
r1_038,3,rep,2,L,m,L,I13,I15,0
r1_040,4,rep,3,L,m,L,I13,I15,1
r1_049,4,rep,3,L,m,L,I13,I15,0
r1_053,2,rep,3,L,m,X,I13,I15,1
r1_059,4,rep,3,L,m,L,I13,I15,1
r1_060,2,rep,3,L,m,X,I13,I15,0
r1_061,1,rep,2,L,m,L,I13,I15,1
r1_065,2,rep,2,L,m,X,I13,I15,1
r1_068,2,rep,2,L,m,X,I13,I15,1
r1_072,2,rep,2,L,m,X,I13,I15,0
r1_073,4,rep,3,L,m,L,I13,I15,0
r1_076,4,rep,3,L,m,L,I13,I15,0
r1_081,4,rep,3,L,m,L,I13,I15,0
p2_002,1,prolific2,2,L,m,L,I13,I15,1
p2_004,1,prolific2,3,L,m,L,I13,I15,1
p2_009,1,prolific2,2,L,m,L,I13,I15,1
p2_013,4,prolific2,3,L,m,L,I13,I15,1
p2_017,2,prolific2,2,L,m,X,I13,I15,1
p2_019,3,prolific2,2,L,m,L,I13,I15,1
p2_022,3,prolific2,3,L,m,L,I13,I15,1
p2_026,2,prolific2,2,L,m,L,I13,I15,0
p2_028,1,prolific2,3,L,m,L,I13,I15,0
p2_033,4,prolific2,2,L,m,L,I13,I15,1
p2_036,3,prolific2,2,L,m,L,I13,I15,1
p2_038,1,prolific2,3,L,m,L,I13,I15,1
p2_039,4,prolific2,2,L,m,L,I13,I15,1
p2_040,3,prolific2,3,L,m,L,I13,I15,1
p2_044,1,prolific2,2,L,m,L,I13,I15,1
p2_050,2,prolific2,2,L,m,X,I13,I15,1
p2_055,1,prolific2,3,L,m,L,I13,I15,1
p2_058,3,prolific2,3,L,m,X,I13,I15,1
p2_061,4,prolific2,2,L,m,L,I13,I15,1
p2_062,2,prolific2,3,L,m,L,I13,I15,1
p2_066,3,prolific2,2,L,m,L,I13,I15,1
p2_067,3,prolific2,3,L,m,L,I13,I15,0
p2_072,2,prolific2,2,L,m,X,I13,I15,1
p2_073,4,prolific2,3,L,m,X,I13,I15,1
p2_082,2,prolific2,3,L,m,X,I13,I15,1
p2_084,4,prolific2,2,L,m,L,I13,I15,1
p2_088,3,prolific2,2,L,m,L,I13,I15,1
p2_089,1,prolific2,3,L,m,L,I13,I15,1
p2_094,4,prolific2,3,L,m,L,I13,I15,1
p2_099,4,prolific2,2,L,m,L,I13,I15,0
p2_100,1,prolific2,3,L,m,L,I13,I15,1
p2_107,4,prolific2,2,L,m,L,I13,I15,1
p2_112,1,prolific2,2,L,m,L,I13,I15,0
p2_113,1,prolific2,3,L,m,L,I13,I15,1
p2_116,3,prolific2,2,L,m,L,I13,I15,1
p2_118,2,prolific2,3,L,m,L,I13,I15,1
p2_122,1,prolific2,3,L,m,L,I13,I15,1
p2_123,1,prolific2,2,L,m,L,I13,I15,1
p2_125,1,prolific2,2,L,m,L,I13,I15,1
p2_127,1,prolific2,3,L,m,L,I13,I15,1
p2_130,4,prolific2,2,L,m,L,I13,I15,0
p2_132,1,prolific2,3,L,m,L,I13,I15,1
p2_135,3,prolific2,2,L,m,R,I13,I15,1
p2_137,1,prolific2,3,L,m,L,I13,I15,1
p2_140,4,prolific2,2,L,m,X,I13,I15,1
p2_144,4,prolific2,2,L,m,L,I13,I15,0
p2_145,3,prolific2,3,L,m,L,I13,I15,1
p2_148,1,prolific2,2,L,m,L,I13,I15,1
p2_150,1,prolific2,3,L,m,X,I13,I15,0
p2_154,3,prolific2,2,L,m,L,I13,I15,1
p2_155,4,prolific2,3,L,m,L,I13,I15,1
p2_159,2,prolific2,2,L,m,X,I13,I15,1
p2_162,3,prolific2,3,L,m,X,I13,I15,1
p2_163,3,prolific2,2,L,m,R,I13,I15,0
p2_166,3,prolific2,2,L,m,X,I13,I15,1
p2_168,1,prolific2,3,L,m,L,I13,I15,1
p2_175,4,prolific2,2,L,m,R,I13,I15,0
p2_176,2,prolific2,3,L,m,X,I13,I15,1
p1_003,4,prolific1,2,L,m,L,I13,I16,0
p1_005,1,prolific1,3,L,m,L,I13,I16,1
p1_006,2,prolific1,3,L,m,X,I13,I16,1
p1_011,4,prolific1,2,L,m,L,I13,I16,1
p1_013,4,prolific1,2,L,m,L,I13,I16,1
p1_015,2,prolific1,3,L,m,L,I13,I16,1
p1_019,1,prolific1,3,L,m,L,I13,I16,0
p1_022,1,prolific1,3,L,m,L,I13,I16,1
p1_027,3,prolific1,2,L,m,L,I13,I16,1
p1_028,3,prolific1,3,L,m,L,I13,I16,1
p1_032,4,prolific1,3,L,m,L,I13,I16,1
p1_033,4,prolific1,2,L,m,L,I13,I16,1
p1_037,3,prolific1,2,L,m,L,I13,I16,1
p1_040,1,prolific1,3,L,m,L,I13,I16,1
p1_048,4,prolific1,3,L,m,X,I13,I16,0
p1_051,3,prolific1,2,L,m,L,I13,I16,1
p1_056,3,prolific1,2,L,m,L,I13,I16,1
p1_057,4,prolific1,3,L,m,R,I13,I16,1
p1_060,2,prolific1,3,L,m,X,I13,I16,0
p1_066,2,prolific1,3,L,m,L,I13,I16,1
p1_067,1,prolific1,2,L,m,X,I13,I16,1
p1_071,4,prolific1,3,L,m,X,I13,I16,1
p1_072,3,prolific1,2,L,m,L,I13,I16,1
p1_076,4,prolific1,2,L,m,X,I13,I16,1
p1_077,1,prolific1,3,L,m,X,I13,I16,0
p1_082,1,prolific1,3,L,m,R,I13,I16,1
p1_084,4,prolific1,2,L,m,L,I13,I16,0
p1_087,2,prolific1,3,L,m,X,I13,I16,0
p1_092,4,prolific1,2,L,m,R,I13,I16,1
p1_093,1,prolific1,3,L,m,X,I13,I16,0
p1_098,2,prolific1,2,L,m,X,I13,I16,1
p1_101,2,prolific1,2,L,m,X,I13,I16,0
p1_103,1,prolific1,3,L,m,L,I13,I16,1
p1_108,4,prolific1,3,L,m,R,I13,I16,1
p1_109,4,prolific1,2,L,m,L,I13,I16,0
p1_113,1,prolific1,2,L,m,L,I13,I16,1
p1_115,4,prolific1,3,L,m,L,I13,I16,0
p1_118,1,prolific1,3,L,m,L,I13,I16,1
p1_119,2,prolific1,2,L,m,L,I13,I16,1
p1_122,1,prolific1,2,L,m,L,I13,I16,1
p1_123,1,prolific1,3,L,m,L,I13,I16,1
p1_127,2,prolific1,2,L,m,X,I13,I16,1
p1_128,1,prolific1,3,L,m,L,I13,I16,1
p1_133,1,prolific1,3,L,m,L,I13,I16,0
p1_134,1,prolific1,2,L,m,L,I13,I16,0
p1_141,4,prolific1,2,L,m,L,I13,I16,1
p1_143,3,prolific1,2,L,m,L,I13,I16,1
p1_144,3,prolific1,3,L,m,L,I13,I16,1
p1_147,2,prolific1,2,L,m,L,I13,I16,1
p1_149,4,prolific1,3,L,m,L,I13,I16,1
p1_153,3,prolific1,2,L,m,X,I13,I16,1
p1_156,4,prolific1,3,L,m,L,I13,I16,1
r1_005,2,rep,2,L,m,X,I13,I16,1
r1_007,4,rep,3,L,m,L,I13,I16,1
r1_013,2,rep,2,L,m,L,I13,I16,0
r1_014,4,rep,3,L,m,L,I13,I16,0
r1_020,4,rep,3,L,m,R,I13,I16,1
r1_024,2,rep,2,L,m,X,I13,I16,1
r1_027,4,rep,3,L,m,L,I13,I16,0
r1_029,2,rep,2,L,m,X,I13,I16,0
r1_034,2,rep,2,L,m,X,I13,I16,1
r1_035,4,rep,3,L,m,L,I13,I16,1
r1_038,3,rep,2,L,m,L,I13,I16,0
r1_040,4,rep,3,L,m,L,I13,I16,1
r1_049,4,rep,3,L,m,L,I13,I16,0
r1_053,2,rep,3,L,m,X,I13,I16,1
r1_059,4,rep,3,L,m,L,I13,I16,1
r1_060,2,rep,3,L,m,X,I13,I16,1
r1_061,1,rep,2,L,m,L,I13,I16,1
r1_065,2,rep,2,L,m,X,I13,I16,1
r1_068,2,rep,2,L,m,X,I13,I16,1
r1_072,2,rep,2,L,m,X,I13,I16,1
r1_073,4,rep,3,L,m,L,I13,I16,0
r1_076,4,rep,3,L,m,L,I13,I16,1
r1_081,4,rep,3,L,m,L,I13,I16,1
p2_002,1,prolific2,2,L,m,L,I13,I16,1
p2_004,1,prolific2,3,L,m,L,I13,I16,0
p2_009,1,prolific2,2,L,m,L,I13,I16,0
p2_013,4,prolific2,3,L,m,L,I13,I16,1
p2_017,2,prolific2,2,L,m,X,I13,I16,1
p2_019,3,prolific2,2,L,m,L,I13,I16,1
p2_022,3,prolific2,3,L,m,L,I13,I16,1
p2_026,2,prolific2,2,L,m,L,I13,I16,0
p2_028,1,prolific2,3,L,m,L,I13,I16,0
p2_033,4,prolific2,2,L,m,L,I13,I16,1
p2_036,3,prolific2,2,L,m,L,I13,I16,1
p2_038,1,prolific2,3,L,m,L,I13,I16,1
p2_039,4,prolific2,2,L,m,L,I13,I16,1
p2_040,3,prolific2,3,L,m,L,I13,I16,1
p2_044,1,prolific2,2,L,m,L,I13,I16,0
p2_050,2,prolific2,2,L,m,X,I13,I16,0
p2_055,1,prolific2,3,L,m,L,I13,I16,0
p2_058,3,prolific2,3,L,m,X,I13,I16,1
p2_061,4,prolific2,2,L,m,L,I13,I16,1
p2_062,2,prolific2,3,L,m,L,I13,I16,0
p2_066,3,prolific2,2,L,m,L,I13,I16,1
p2_067,3,prolific2,3,L,m,L,I13,I16,0
p2_072,2,prolific2,2,L,m,X,I13,I16,1
p2_073,4,prolific2,3,L,m,X,I13,I16,1
p2_082,2,prolific2,3,L,m,X,I13,I16,0
p2_084,4,prolific2,2,L,m,L,I13,I16,1
p2_088,3,prolific2,2,L,m,L,I13,I16,1
p2_089,1,prolific2,3,L,m,L,I13,I16,1
p2_094,4,prolific2,3,L,m,L,I13,I16,1
p2_099,4,prolific2,2,L,m,L,I13,I16,0
p2_100,1,prolific2,3,L,m,L,I13,I16,1
p2_107,4,prolific2,2,L,m,L,I13,I16,1
p2_112,1,prolific2,2,L,m,L,I13,I16,0
p2_113,1,prolific2,3,L,m,L,I13,I16,0
p2_116,3,prolific2,2,L,m,L,I13,I16,1
p2_118,2,prolific2,3,L,m,L,I13,I16,1
p2_122,1,prolific2,3,L,m,L,I13,I16,1
p2_123,1,prolific2,2,L,m,L,I13,I16,1
p2_125,1,prolific2,2,L,m,L,I13,I16,1
p2_127,1,prolific2,3,L,m,L,I13,I16,1
p2_130,4,prolific2,2,L,m,L,I13,I16,0
p2_132,1,prolific2,3,L,m,L,I13,I16,1
p2_135,3,prolific2,2,L,m,R,I13,I16,1
p2_137,1,prolific2,3,L,m,L,I13,I16,1
p2_140,4,prolific2,2,L,m,X,I13,I16,1
p2_144,4,prolific2,2,L,m,L,I13,I16,0
p2_145,3,prolific2,3,L,m,L,I13,I16,1
p2_148,1,prolific2,2,L,m,L,I13,I16,1
p2_150,1,prolific2,3,L,m,X,I13,I16,0
p2_154,3,prolific2,2,L,m,L,I13,I16,1
p2_155,4,prolific2,3,L,m,L,I13,I16,0
p2_159,2,prolific2,2,L,m,X,I13,I16,1
p2_162,3,prolific2,3,L,m,X,I13,I16,1
p2_163,3,prolific2,2,L,m,R,I13,I16,0
p2_166,3,prolific2,2,L,m,X,I13,I16,1
p2_168,1,prolific2,3,L,m,L,I13,I16,1
p2_175,4,prolific2,2,L,m,R,I13,I16,0
p2_176,2,prolific2,3,L,m,X,I13,I16,1
p1_003,4,prolific1,2,L,m,L,I13,I17,0
p1_005,1,prolific1,3,L,m,L,I13,I17,1
p1_006,2,prolific1,3,L,m,X,I13,I17,1
p1_011,4,prolific1,2,L,m,L,I13,I17,0
p1_013,4,prolific1,2,L,m,L,I13,I17,1
p1_015,2,prolific1,3,L,m,L,I13,I17,1
p1_019,1,prolific1,3,L,m,L,I13,I17,0
p1_022,1,prolific1,3,L,m,L,I13,I17,0
p1_027,3,prolific1,2,L,m,L,I13,I17,1
p1_028,3,prolific1,3,L,m,L,I13,I17,1
p1_032,4,prolific1,3,L,m,L,I13,I17,0
p1_033,4,prolific1,2,L,m,L,I13,I17,1
p1_037,3,prolific1,2,L,m,L,I13,I17,1
p1_040,1,prolific1,3,L,m,L,I13,I17,1
p1_048,4,prolific1,3,L,m,X,I13,I17,0
p1_051,3,prolific1,2,L,m,L,I13,I17,1
p1_056,3,prolific1,2,L,m,L,I13,I17,1
p1_057,4,prolific1,3,L,m,R,I13,I17,1
p1_060,2,prolific1,3,L,m,X,I13,I17,0
p1_066,2,prolific1,3,L,m,L,I13,I17,1
p1_067,1,prolific1,2,L,m,X,I13,I17,1
p1_071,4,prolific1,3,L,m,X,I13,I17,1
p1_072,3,prolific1,2,L,m,L,I13,I17,1
p1_076,4,prolific1,2,L,m,X,I13,I17,0
p1_077,1,prolific1,3,L,m,X,I13,I17,0
p1_082,1,prolific1,3,L,m,R,I13,I17,1
p1_084,4,prolific1,2,L,m,L,I13,I17,0
p1_087,2,prolific1,3,L,m,X,I13,I17,0
p1_092,4,prolific1,2,L,m,R,I13,I17,1
p1_093,1,prolific1,3,L,m,X,I13,I17,0
p1_098,2,prolific1,2,L,m,X,I13,I17,1
p1_101,2,prolific1,2,L,m,X,I13,I17,0
p1_103,1,prolific1,3,L,m,L,I13,I17,1
p1_108,4,prolific1,3,L,m,R,I13,I17,1
p1_109,4,prolific1,2,L,m,L,I13,I17,0
p1_113,1,prolific1,2,L,m,L,I13,I17,1
p1_115,4,prolific1,3,L,m,L,I13,I17,0
p1_118,1,prolific1,3,L,m,L,I13,I17,1
p1_119,2,prolific1,2,L,m,L,I13,I17,1
p1_122,1,prolific1,2,L,m,L,I13,I17,1
p1_123,1,prolific1,3,L,m,L,I13,I17,1
p1_127,2,prolific1,2,L,m,X,I13,I17,1
p1_128,1,prolific1,3,L,m,L,I13,I17,1
p1_133,1,prolific1,3,L,m,L,I13,I17,0
p1_134,1,prolific1,2,L,m,L,I13,I17,0
p1_141,4,prolific1,2,L,m,L,I13,I17,1
p1_143,3,prolific1,2,L,m,L,I13,I17,1
p1_144,3,prolific1,3,L,m,L,I13,I17,1
p1_147,2,prolific1,2,L,m,L,I13,I17,1
p1_149,4,prolific1,3,L,m,L,I13,I17,0
p1_153,3,prolific1,2,L,m,X,I13,I17,1
p1_156,4,prolific1,3,L,m,L,I13,I17,1
r1_005,2,rep,2,L,m,X,I13,I17,0
r1_007,4,rep,3,L,m,L,I13,I17,1
r1_013,2,rep,2,L,m,L,I13,I17,0
r1_014,4,rep,3,L,m,L,I13,I17,0
r1_020,4,rep,3,L,m,R,I13,I17,1
r1_024,2,rep,2,L,m,X,I13,I17,0
r1_027,4,rep,3,L,m,L,I13,I17,0
r1_029,2,rep,2,L,m,X,I13,I17,0
r1_034,2,rep,2,L,m,X,I13,I17,1
r1_035,4,rep,3,L,m,L,I13,I17,1
r1_038,3,rep,2,L,m,L,I13,I17,0
r1_040,4,rep,3,L,m,L,I13,I17,1
r1_049,4,rep,3,L,m,L,I13,I17,0
r1_053,2,rep,3,L,m,X,I13,I17,1
r1_059,4,rep,3,L,m,L,I13,I17,1
r1_060,2,rep,3,L,m,X,I13,I17,0
r1_061,1,rep,2,L,m,L,I13,I17,1
r1_065,2,rep,2,L,m,X,I13,I17,1
r1_068,2,rep,2,L,m,X,I13,I17,1
r1_072,2,rep,2,L,m,X,I13,I17,0
r1_073,4,rep,3,L,m,L,I13,I17,0
r1_076,4,rep,3,L,m,L,I13,I17,1
r1_081,4,rep,3,L,m,L,I13,I17,1
p2_002,1,prolific2,2,L,m,L,I13,I17,1
p2_004,1,prolific2,3,L,m,L,I13,I17,1
p2_009,1,prolific2,2,L,m,L,I13,I17,0
p2_013,4,prolific2,3,L,m,L,I13,I17,1
p2_017,2,prolific2,2,L,m,X,I13,I17,1
p2_019,3,prolific2,2,L,m,L,I13,I17,1
p2_022,3,prolific2,3,L,m,L,I13,I17,1
p2_026,2,prolific2,2,L,m,L,I13,I17,0
p2_028,1,prolific2,3,L,m,L,I13,I17,0
p2_033,4,prolific2,2,L,m,L,I13,I17,1
p2_036,3,prolific2,2,L,m,L,I13,I17,1
p2_038,1,prolific2,3,L,m,L,I13,I17,1
p2_039,4,prolific2,2,L,m,L,I13,I17,1
p2_040,3,prolific2,3,L,m,L,I13,I17,1
p2_044,1,prolific2,2,L,m,L,I13,I17,0
p2_050,2,prolific2,2,L,m,X,I13,I17,0
p2_055,1,prolific2,3,L,m,L,I13,I17,0
p2_058,3,prolific2,3,L,m,X,I13,I17,1
p2_061,4,prolific2,2,L,m,L,I13,I17,1
p2_062,2,prolific2,3,L,m,L,I13,I17,0
p2_066,3,prolific2,2,L,m,L,I13,I17,1
p2_067,3,prolific2,3,L,m,L,I13,I17,1
p2_072,2,prolific2,2,L,m,X,I13,I17,1
p2_073,4,prolific2,3,L,m,X,I13,I17,1
p2_082,2,prolific2,3,L,m,X,I13,I17,0
p2_084,4,prolific2,2,L,m,L,I13,I17,1
p2_088,3,prolific2,2,L,m,L,I13,I17,1
p2_089,1,prolific2,3,L,m,L,I13,I17,1
p2_094,4,prolific2,3,L,m,L,I13,I17,1
p2_099,4,prolific2,2,L,m,L,I13,I17,0
p2_100,1,prolific2,3,L,m,L,I13,I17,1
p2_107,4,prolific2,2,L,m,L,I13,I17,1
p2_112,1,prolific2,2,L,m,L,I13,I17,0
p2_113,1,prolific2,3,L,m,L,I13,I17,0
p2_116,3,prolific2,2,L,m,L,I13,I17,1
p2_118,2,prolific2,3,L,m,L,I13,I17,1
p2_122,1,prolific2,3,L,m,L,I13,I17,1
p2_123,1,prolific2,2,L,m,L,I13,I17,1
p2_125,1,prolific2,2,L,m,L,I13,I17,1
p2_127,1,prolific2,3,L,m,L,I13,I17,0
p2_130,4,prolific2,2,L,m,L,I13,I17,0
p2_132,1,prolific2,3,L,m,L,I13,I17,1
p2_135,3,prolific2,2,L,m,R,I13,I17,1
p2_137,1,prolific2,3,L,m,L,I13,I17,1
p2_140,4,prolific2,2,L,m,X,I13,I17,1
p2_144,4,prolific2,2,L,m,L,I13,I17,0
p2_145,3,prolific2,3,L,m,L,I13,I17,1
p2_148,1,prolific2,2,L,m,L,I13,I17,1
p2_150,1,prolific2,3,L,m,X,I13,I17,0
p2_154,3,prolific2,2,L,m,L,I13,I17,1
p2_155,4,prolific2,3,L,m,L,I13,I17,0
p2_159,2,prolific2,2,L,m,X,I13,I17,1
p2_162,3,prolific2,3,L,m,X,I13,I17,1
p2_163,3,prolific2,2,L,m,R,I13,I17,1
p2_166,3,prolific2,2,L,m,X,I13,I17,1
p2_168,1,prolific2,3,L,m,L,I13,I17,1
p2_175,4,prolific2,2,L,m,R,I13,I17,1
p2_176,2,prolific2,3,L,m,X,I13,I17,0
p1_001,3,prolific1,3,L,b,R,I17,I09,0
p1_005,4,prolific1,2,L,b,R,I17,I09,1
p1_006,1,prolific1,2,L,b,L,I17,I09,1
p1_008,3,prolific1,3,L,b,R,I17,I09,0
